Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=16, lr=0.0002, weight_decay=0.0004, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_origin_zero_220906')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:1795: UserWarning: nn.functional.tanh is deprecated. Use torch.tanh instead.
  warnings.warn("nn.functional.tanh is deprecated. Use torch.tanh instead.")
The SSIM Value is: 0.6901930252710978
The PSNR Value is: 20.158351135253906
the epoch is: 175
Loss at iteration 10 : 0.07955466955900192
Loss at iteration 20 : 0.08756893873214722
Loss at iteration 30 : 0.07357782125473022
Loss at iteration 40 : 0.07159844040870667
Loss at iteration 50 : 0.0686105340719223
Loss at iteration 60 : 0.0655231922864914
Loss at iteration 70 : 0.09112286567687988
Loss at iteration 80 : 0.09138327836990356
Loss at iteration 90 : 0.07328583300113678
Loss at iteration 100 : 0.08977856487035751
Loss at iteration 110 : 0.09925966709852219
Loss at iteration 120 : 0.0986739993095398
Loss at iteration 130 : 0.09648053348064423
Loss at iteration 140 : 0.07397782057523727
Loss at iteration 150 : 0.06616541743278503
Loss at iteration 160 : 0.055583588778972626
Loss at iteration 170 : 0.09387084096670151
Loss at iteration 180 : 0.06921466439962387
Loss at iteration 190 : 0.07967721670866013
Loss at iteration 200 : 0.07967509329319
Loss at iteration 210 : 0.09487678855657578
Loss at iteration 220 : 0.1015099287033081
Loss at iteration 230 : 0.09404271841049194
Loss at iteration 240 : 0.07198943197727203
Loss at iteration 250 : 0.0820266529917717
Loss at iteration 260 : 0.10693546384572983
Loss at iteration 270 : 0.06995706260204315
Loss at iteration 280 : 0.08660024404525757
Loss at iteration 290 : 0.09190931916236877
Loss at iteration 300 : 0.09036868065595627
The SSIM Value is: 0.6907793978850046
The PSNR Value is: 20.435613950093586
the epoch is: 176
Loss at iteration 10 : 0.07476886361837387
Loss at iteration 20 : 0.08823906630277634
Loss at iteration 30 : 0.0927150696516037
Loss at iteration 40 : 0.07622270286083221
Loss at iteration 50 : 0.09505799412727356
Loss at iteration 60 : 0.07866865396499634
Loss at iteration 70 : 0.09214787930250168
Loss at iteration 80 : 0.08966605365276337
Loss at iteration 90 : 0.07762439548969269
Loss at iteration 100 : 0.08298831433057785
Loss at iteration 110 : 0.08835729211568832
Loss at iteration 120 : 0.05637224763631821
Loss at iteration 130 : 0.08908062428236008
Loss at iteration 140 : 0.08554796874523163
Loss at iteration 150 : 0.08508844673633575
Loss at iteration 160 : 0.1111006960272789
Loss at iteration 170 : 0.06926862895488739
Loss at iteration 180 : 0.09233978390693665
Loss at iteration 190 : 0.07583462446928024
Loss at iteration 200 : 0.08314713090658188
Loss at iteration 210 : 0.07838989794254303
Loss at iteration 220 : 0.08600490540266037
Loss at iteration 230 : 0.07775704562664032
Loss at iteration 240 : 0.08459975570440292
Loss at iteration 250 : 0.08285043388605118
Loss at iteration 260 : 0.0817347913980484
Loss at iteration 270 : 0.1021270602941513
Loss at iteration 280 : 0.0854550451040268
Loss at iteration 290 : 0.07470925897359848
Loss at iteration 300 : 0.08077140897512436
The SSIM Value is: 0.6909856498241425
The PSNR Value is: 20.36426060994466
the epoch is: 177
Loss at iteration 10 : 0.07624911516904831
Loss at iteration 20 : 0.06825011968612671
Loss at iteration 30 : 0.05956488847732544
Loss at iteration 40 : 0.07307901978492737
Loss at iteration 50 : 0.07705909758806229
Loss at iteration 60 : 0.07740476727485657
Loss at iteration 70 : 0.06510310620069504
Loss at iteration 80 : 0.07557158172130585
Loss at iteration 90 : 0.08001492917537689
Loss at iteration 100 : 0.0734667107462883
Loss at iteration 110 : 0.08936338126659393
Loss at iteration 120 : 0.0841626524925232
Loss at iteration 130 : 0.082424595952034
Loss at iteration 140 : 0.08496066182851791
Loss at iteration 150 : 0.1014968752861023
Loss at iteration 160 : 0.06085417792201042
Loss at iteration 170 : 0.07688288390636444
Loss at iteration 180 : 0.10793890058994293
Loss at iteration 190 : 0.09934931993484497
Loss at iteration 200 : 0.08747478574514389
Loss at iteration 210 : 0.06315234303474426
Loss at iteration 220 : 0.07432827353477478
Loss at iteration 230 : 0.09532691538333893
Loss at iteration 240 : 0.08614718168973923
Loss at iteration 250 : 0.09886698424816132
Loss at iteration 260 : 0.10880213230848312
Loss at iteration 270 : 0.0641024261713028
Loss at iteration 280 : 0.074947290122509
Loss at iteration 290 : 0.07910414040088654
Loss at iteration 300 : 0.08465862274169922
The SSIM Value is: 0.6906284749507904
The PSNR Value is: 20.437787818908692
the epoch is: 178
Loss at iteration 10 : 0.08838365972042084
Loss at iteration 20 : 0.088326595723629
Loss at iteration 30 : 0.08919091522693634
Loss at iteration 40 : 0.08119139075279236
Loss at iteration 50 : 0.09314034879207611
Loss at iteration 60 : 0.09501811116933823
Loss at iteration 70 : 0.07833150029182434
Loss at iteration 80 : 0.07944853603839874
Loss at iteration 90 : 0.07666116952896118
Loss at iteration 100 : 0.10473911464214325
Loss at iteration 110 : 0.08095698803663254
Loss at iteration 120 : 0.07786229252815247
Loss at iteration 130 : 0.089424267411232
Loss at iteration 140 : 0.09265919774770737
Loss at iteration 150 : 0.06997313350439072
Loss at iteration 160 : 0.07969152927398682
Loss at iteration 170 : 0.07626171410083771
Loss at iteration 180 : 0.09393449872732162
Loss at iteration 190 : 0.08340084552764893
Loss at iteration 200 : 0.08467405289411545
Loss at iteration 210 : 0.07875986397266388
Loss at iteration 220 : 0.07351690530776978
Loss at iteration 230 : 0.10414355248212814
Loss at iteration 240 : 0.0874154195189476
Loss at iteration 250 : 0.06659479439258575
Loss at iteration 260 : 0.07215479016304016
Loss at iteration 270 : 0.08727099001407623
Loss at iteration 280 : 0.08630763739347458
Loss at iteration 290 : 0.09840112924575806
Loss at iteration 300 : 0.09097659587860107
The SSIM Value is: 0.691843326886495
The PSNR Value is: 20.226655832926433
the epoch is: 179
Loss at iteration 10 : 0.07740199565887451
Loss at iteration 20 : 0.06849059462547302
Loss at iteration 30 : 0.08809882402420044
Loss at iteration 40 : 0.09365233778953552
Loss at iteration 50 : 0.09429451078176498
Loss at iteration 60 : 0.08199843764305115
Loss at iteration 70 : 0.06284067034721375
Loss at iteration 80 : 0.08208240568637848
Loss at iteration 90 : 0.08686261624097824
Loss at iteration 100 : 0.06575184315443039
Loss at iteration 110 : 0.08323998749256134
Loss at iteration 120 : 0.07077783346176147
Loss at iteration 130 : 0.08135268092155457
Loss at iteration 140 : 0.08484706282615662
Loss at iteration 150 : 0.07462018728256226
Loss at iteration 160 : 0.0722193568944931
Loss at iteration 170 : 0.10188502073287964
Loss at iteration 180 : 0.06927894800901413
Loss at iteration 190 : 0.0911860466003418
Loss at iteration 200 : 0.08588545024394989
Loss at iteration 210 : 0.06577585637569427
Loss at iteration 220 : 0.07563571631908417
Loss at iteration 230 : 0.10162517428398132
Loss at iteration 240 : 0.07444152235984802
Loss at iteration 250 : 0.09002354741096497
Loss at iteration 260 : 0.08045521378517151
Loss at iteration 270 : 0.08209569752216339
Loss at iteration 280 : 0.06137506291270256
Loss at iteration 290 : 0.07874418795108795
Loss at iteration 300 : 0.09916894882917404
The SSIM Value is: 0.6924519717693329
The PSNR Value is: 20.512413533528647
the epoch is: 180
Loss at iteration 10 : 0.08792290091514587
Loss at iteration 20 : 0.06914704293012619
Loss at iteration 30 : 0.0774049460887909
Loss at iteration 40 : 0.0708329826593399
Loss at iteration 50 : 0.07572174817323685
Loss at iteration 60 : 0.08859451860189438
Loss at iteration 70 : 0.07486381381750107
Loss at iteration 80 : 0.07830166816711426
Loss at iteration 90 : 0.10059081017971039
Loss at iteration 100 : 0.07576850056648254
Loss at iteration 110 : 0.0834098756313324
Loss at iteration 120 : 0.08244844526052475
Loss at iteration 130 : 0.08371880650520325
Loss at iteration 140 : 0.07565256208181381
Loss at iteration 150 : 0.09522685408592224
Loss at iteration 160 : 0.09204625338315964
Loss at iteration 170 : 0.06663037836551666
Loss at iteration 180 : 0.08889330923557281
Loss at iteration 190 : 0.08328039944171906
Loss at iteration 200 : 0.07474961131811142
Loss at iteration 210 : 0.09416468441486359
Loss at iteration 220 : 0.07877960056066513
Loss at iteration 230 : 0.0696699321269989
Loss at iteration 240 : 0.08343123644590378
Loss at iteration 250 : 0.07240308821201324
Loss at iteration 260 : 0.08682388067245483
Loss at iteration 270 : 0.08046556264162064
Loss at iteration 280 : 0.0871659442782402
Loss at iteration 290 : 0.0805099755525589
Loss at iteration 300 : 0.07768893241882324
The SSIM Value is: 0.690577381849289
The PSNR Value is: 20.326699129740398
the epoch is: 181
Loss at iteration 10 : 0.11021596193313599
Loss at iteration 20 : 0.07760685682296753
Loss at iteration 30 : 0.09509184211492538
Loss at iteration 40 : 0.06726335734128952
Loss at iteration 50 : 0.06822910159826279
Loss at iteration 60 : 0.08900135010480881
Loss at iteration 70 : 0.09126018732786179
Loss at iteration 80 : 0.06849181652069092
Loss at iteration 90 : 0.06587672233581543
Loss at iteration 100 : 0.07018142938613892
Loss at iteration 110 : 0.08249152451753616
Loss at iteration 120 : 0.08518832921981812
Loss at iteration 130 : 0.10742710530757904
Loss at iteration 140 : 0.06856319308280945
Loss at iteration 150 : 0.07556439936161041
Loss at iteration 160 : 0.07359759509563446
Loss at iteration 170 : 0.08934708684682846
Loss at iteration 180 : 0.07933609187602997
Loss at iteration 190 : 0.08244755864143372
Loss at iteration 200 : 0.08645719289779663
Loss at iteration 210 : 0.07540236413478851
Loss at iteration 220 : 0.060083117336034775
Loss at iteration 230 : 0.07317106425762177
Loss at iteration 240 : 0.08526191115379333
Loss at iteration 250 : 0.07673871517181396
Loss at iteration 260 : 0.08092311024665833
Loss at iteration 270 : 0.07178479433059692
Loss at iteration 280 : 0.09340234845876694
Loss at iteration 290 : 0.08443693816661835
Loss at iteration 300 : 0.07437048852443695
The SSIM Value is: 0.6908937712510427
The PSNR Value is: 20.25826187133789
the epoch is: 182
Loss at iteration 10 : 0.10148757696151733
Loss at iteration 20 : 0.07673761248588562
Loss at iteration 30 : 0.07320193201303482
Loss at iteration 40 : 0.08254308998584747
Loss at iteration 50 : 0.07472364604473114
Loss at iteration 60 : 0.08192576467990875
Loss at iteration 70 : 0.1090107262134552
Loss at iteration 80 : 0.07773392647504807
Loss at iteration 90 : 0.07621055096387863
Loss at iteration 100 : 0.050732098519802094
Loss at iteration 110 : 0.089969202876091
Loss at iteration 120 : 0.08840040862560272
Loss at iteration 130 : 0.08495564758777618
Loss at iteration 140 : 0.06615983694791794
Loss at iteration 150 : 0.10797274112701416
Loss at iteration 160 : 0.08284930884838104
Loss at iteration 170 : 0.0787261351943016
Loss at iteration 180 : 0.09317231178283691
Loss at iteration 190 : 0.0738086849451065
Loss at iteration 200 : 0.08659462630748749
Loss at iteration 210 : 0.08166724443435669
Loss at iteration 220 : 0.08813174068927765
Loss at iteration 230 : 0.10685618966817856
Loss at iteration 240 : 0.08281740546226501
Loss at iteration 250 : 0.08114038407802582
Loss at iteration 260 : 0.08257754892110825
Loss at iteration 270 : 0.07498957961797714
Loss at iteration 280 : 0.09084724634885788
Loss at iteration 290 : 0.0659581869840622
Loss at iteration 300 : 0.08570025861263275
The SSIM Value is: 0.692189347743988
The PSNR Value is: 20.654891713460287
the highest SSIM value is: 20.654891713460287
the epoch is: 183
Loss at iteration 10 : 0.09038850665092468
Loss at iteration 20 : 0.09169073402881622
Loss at iteration 30 : 0.10294641554355621
Loss at iteration 40 : 0.07925910502672195
Loss at iteration 50 : 0.08462947607040405
Loss at iteration 60 : 0.09541523456573486
Loss at iteration 70 : 0.08942028135061264
Loss at iteration 80 : 0.08322880417108536
Loss at iteration 90 : 0.08794938772916794
Loss at iteration 100 : 0.08233385533094406
Loss at iteration 110 : 0.06446563452482224
Loss at iteration 120 : 0.09550058841705322
Loss at iteration 130 : 0.08620243519544601
Loss at iteration 140 : 0.06977283209562302
Loss at iteration 150 : 0.0768614411354065
Loss at iteration 160 : 0.08794703334569931
Loss at iteration 170 : 0.07189884781837463
Loss at iteration 180 : 0.06606732308864594
Loss at iteration 190 : 0.08520005643367767
Loss at iteration 200 : 0.0821344256401062
Loss at iteration 210 : 0.08300638198852539
Loss at iteration 220 : 0.06781366467475891
Loss at iteration 230 : 0.08934037387371063
Loss at iteration 240 : 0.07271629571914673
Loss at iteration 250 : 0.08601843565702438
Loss at iteration 260 : 0.07163821905851364
Loss at iteration 270 : 0.06447376310825348
Loss at iteration 280 : 0.08716808259487152
Loss at iteration 290 : 0.07920846343040466
Loss at iteration 300 : 0.07656094431877136
The SSIM Value is: 0.6914476076761882
The PSNR Value is: 20.265107727050783
the epoch is: 184
Loss at iteration 10 : 0.09116177260875702
Loss at iteration 20 : 0.06104627251625061
Loss at iteration 30 : 0.08882321417331696
Loss at iteration 40 : 0.07869285345077515
Loss at iteration 50 : 0.08380009979009628
Loss at iteration 60 : 0.08237677812576294
Loss at iteration 70 : 0.0824841558933258
Loss at iteration 80 : 0.09653034061193466
Loss at iteration 90 : 0.08398908376693726
Loss at iteration 100 : 0.07193818688392639
Loss at iteration 110 : 0.08299513906240463
Loss at iteration 120 : 0.08174972981214523
Loss at iteration 130 : 0.10920757055282593
Loss at iteration 140 : 0.07066887617111206
Loss at iteration 150 : 0.08692717552185059
Loss at iteration 160 : 0.08538852632045746
Loss at iteration 170 : 0.07128380239009857
Loss at iteration 180 : 0.0670534074306488
Loss at iteration 190 : 0.08275417983531952
Loss at iteration 200 : 0.08781559765338898
Loss at iteration 210 : 0.08185391128063202
Loss at iteration 220 : 0.06829290091991425
Loss at iteration 230 : 0.06752723455429077
Loss at iteration 240 : 0.0791977122426033
Loss at iteration 250 : 0.07700002938508987
Loss at iteration 260 : 0.07900123298168182
Loss at iteration 270 : 0.09337814897298813
Loss at iteration 280 : 0.08195637166500092
Loss at iteration 290 : 0.07691314816474915
Loss at iteration 300 : 0.0884038507938385
The SSIM Value is: 0.6913485646247863
The PSNR Value is: 20.3589729309082
the epoch is: 185
Loss at iteration 10 : 0.09166061878204346
Loss at iteration 20 : 0.08619289100170135
Loss at iteration 30 : 0.08307789266109467
Loss at iteration 40 : 0.09044565260410309
Loss at iteration 50 : 0.06874512881040573
Loss at iteration 60 : 0.05450841411948204
Loss at iteration 70 : 0.06804239749908447
Loss at iteration 80 : 0.08697940409183502
Loss at iteration 90 : 0.06807488203048706
Loss at iteration 100 : 0.10100369155406952
Loss at iteration 110 : 0.07668876647949219
Loss at iteration 120 : 0.08873327821493149
Loss at iteration 130 : 0.09476199746131897
Loss at iteration 140 : 0.10405021905899048
Loss at iteration 150 : 0.09274271130561829
Loss at iteration 160 : 0.08610957860946655
Loss at iteration 170 : 0.08697783201932907
Loss at iteration 180 : 0.06922765076160431
Loss at iteration 190 : 0.09048551321029663
Loss at iteration 200 : 0.06841354072093964
Loss at iteration 210 : 0.08463506400585175
Loss at iteration 220 : 0.0784170925617218
Loss at iteration 230 : 0.09777721762657166
Loss at iteration 240 : 0.06774307042360306
Loss at iteration 250 : 0.07252895832061768
Loss at iteration 260 : 0.07417266070842743
Loss at iteration 270 : 0.05834951996803284
Loss at iteration 280 : 0.08080039173364639
Loss at iteration 290 : 0.08867289125919342
Loss at iteration 300 : 0.0652928426861763
The SSIM Value is: 0.690496559937795
The PSNR Value is: 20.357682100931804
the epoch is: 186
Loss at iteration 10 : 0.08916923403739929
Loss at iteration 20 : 0.06459551304578781
Loss at iteration 30 : 0.09604202955961227
Loss at iteration 40 : 0.07629664987325668
Loss at iteration 50 : 0.06486144661903381
Loss at iteration 60 : 0.10095219314098358
Loss at iteration 70 : 0.10009535402059555
Loss at iteration 80 : 0.07345222681760788
Loss at iteration 90 : 0.0838603600859642
Loss at iteration 100 : 0.07219588756561279
Loss at iteration 110 : 0.07151535153388977
Loss at iteration 120 : 0.07676705718040466
Loss at iteration 130 : 0.08716445416212082
Loss at iteration 140 : 0.08046071231365204
Loss at iteration 150 : 0.0715322196483612
Loss at iteration 160 : 0.06784968823194504
Loss at iteration 170 : 0.08109761774539948
Loss at iteration 180 : 0.07303844392299652
Loss at iteration 190 : 0.10881687700748444
Loss at iteration 200 : 0.07594907283782959
Loss at iteration 210 : 0.07274322211742401
Loss at iteration 220 : 0.06669256836175919
Loss at iteration 230 : 0.07817164808511734
Loss at iteration 240 : 0.09390165656805038
Loss at iteration 250 : 0.09291144460439682
Loss at iteration 260 : 0.08676712214946747
Loss at iteration 270 : 0.07886076718568802
